Id,SalePrice
2735,139659.22409164635
2736,135455.7082310107
2737,123040.14555492863
2738,136596.10040567163
2739,154601.12400637084
2740,130848.47748197782
2741,141260.966208988
2742,144823.5423950885
2743,147632.37055824607
2744,164508.84043075316
2745,137893.39799791313
2746,144584.77425030482
2747,139108.76055492574
2748,118858.9482851399
2749,129368.17378521165
2750,126704.62046675183
2751,137444.17995177527
2752,174202.59708355565
2753,134839.4091605802
2754,224125.89150127186
2755,139714.9631923877
2756,93264.53163436291
2757,71420.32418113151
2758,94555.56435482508
2759,141874.44628642514
2760,124992.90984359336
2761,144112.36946862552
2762,155275.6895494905
2763,178340.28868408917
2764,149118.88826633315
2765,279907.77881264605
2766,102656.62932005858
2767,86248.60250869885
2768,113704.24724357601
2769,136185.24911389386
2770,135697.69606733942
2771,108970.51846292776
2772,117242.31630403803
2773,169725.8767878442
2774,137968.86716107765
2775,100387.51121481779
2776,138131.90453684307
2777,147628.32105991626
2778,93590.24882493663
2779,113260.62962447411
2780,91700.70860759159
2781,93533.9467687293
2782,105659.14035513111
2783,100083.67358991638
2784,116119.5294147903
2785,131048.1478815893
2786,74525.20462984595
2787,114784.85377955872
2788,85245.35108134769
2789,175155.3738477894
2790,85404.28703876944
2791,112384.72365374518
2792,52519.695208992904
2793,116687.76422353288
2794,111505.9261615814
2795,120610.97688611194
2796,100521.4360930294
2797,198281.2295934477
2798,102005.49842732717
2799,106355.69416685072
2800,71790.79873475048
2801,104194.73061035153
2802,120249.47198656847
2803,162440.45302122878
2804,113497.0729555938
2805,89119.36404183475
2806,95998.44630989361
2807,171699.91912372055
2808,141207.59799158844
2809,125967.37283226493
2810,125445.51034589337
2811,156222.72248260325
2812,172316.34638654208
2813,166013.0952864503
2814,168060.41347522385
2815,89562.792337823
2816,219510.75171128617
2817,149615.038967396
2818,123953.12811768489
2819,184025.49991401925
2820,137378.44473881013
2821,99886.23552150454
2822,168247.66915734942
2823,330646.17763326544
2824,185321.54177966274
2825,144731.2549047208
2826,127854.78024060551
2827,132808.86032776092
2828,235535.96544997656
2829,186910.14105848782
2830,237052.01357021902
2831,170448.74655580136
2832,245844.58097054102
2833,295822.11845871795
2834,228031.78190514637
2835,219063.89110226263
2836,188497.52094027394
2837,150467.71161031973
2838,144826.16593940344
2839,172711.3162114668
2840,208606.65327253277
2841,201451.69666625457
2842,224665.51791137212
2843,147251.71986095016
2844,162054.10338302515
2845,119801.11603564356
2846,205356.1992244427
2847,210710.71326208967
2848,210616.8060267651
2849,198513.42021011128
2850,268042.1771377937
2851,209373.00459457104
2852,234870.9085759687
2853,240409.68818579317
2854,139585.20490804975
2855,201857.35806217804
2856,206569.68412095023
2857,188549.1167478639
2858,210621.38542653946
2859,114961.22190077038
2860,142414.3574801846
2861,128038.08487301625
2862,185139.56959447832
2863,128396.32940923268
2864,239359.70214125264
2865,140552.45076395595
2866,141239.2623014754
2867,115237.04602581689
2868,109492.81818542283
2869,98107.70586933073
2870,112084.09041528119
2871,80950.80655774224
2872,62628.71986241749
2873,101591.65726221306
2874,135422.4145480725
2875,117556.7128509141
2876,151063.85839626216
2877,142613.6669430744
2878,150961.18348307867
2879,136199.94073662715
2880,105501.58615176752
2881,138973.6951330501
2882,180768.78576370713
2883,212560.82992400613
2884,190564.20672537555
2885,173196.7184219362
2886,230951.1073622726
2887,92777.95184466732
2888,135240.38928871675
2889,64100.87806411565
2890,87844.46515039388
2891,140229.4406635406
2892,41708.669239807845
2893,60143.71569096526
2894,55269.969746362345
2895,341157.60329882626
2896,290059.5921846858
2897,196454.76564632097
2898,146570.01075815898
2899,204607.6589594772
2900,160892.4576863174
2901,185894.05928667897
2902,184893.19293922585
2903,308723.4356708578
2904,353086.44474845036
2905,65565.62407613525
2906,201125.18927602065
2907,102862.32129638526
2908,132369.83517030053
2909,145874.77271067258
2910,74989.95521679519
2911,86276.97255662411
2912,146792.13663876647
2913,76647.00204091611
2914,77218.17634173392
2915,78419.38605033571
2916,79986.39466403572
2917,166792.57342369456
2918,119432.30756827616
2919,216482.31673356955
